NCESSCH,LEAID,ST_LEAID,LEA_NAME,SCH_NAME,LSTREET1,LCITY,LSTATE,LZIP,PHONE,CHARTER_TEXT,VIRTUAL,GSLO,GSHI,SCHOOL_LEVEL,SCHOOL_TYPE_TEXT,SY_STATUS_TEXT,ULOCALE,NMCNTY,LATCOD,LONCOD
362082002937,3620820,NY-400800010000,NIAGARA FALLS CITY SCHOOL DISTRICT,GERALDINE J MANN SCHOOL,1330 95TH ST,NIAGARA FALLS,NY,14304,(716)278-7940,No,Not Virtual,PK,6,Elementary,Regular School,Currently operational,21-Suburb: Large,Niagara County,43.0934,-78.9526
362082002941,3620820,NY-400800010000,NIAGARA FALLS CITY SCHOOL DISTRICT,SEVENTY NINTH STREET SCHOOL,551 79TH ST,NIAGARA FALLS,NY,14304,(716)278-7900,No,Not Virtual,PK,6,Elementary,Regular School,Currently operational,21-Suburb: Large,Niagara County,43.0847,-78.9733
362082004834,3620820,NY-400800010000,NIAGARA FALLS CITY SCHOOL DISTRICT,NIAGARA FALLS HIGH SCHOOL,4455 PORTER RD,NIAGARA FALLS,NY,14305,(716)278-5800,No,Not Virtual,9,12,High,Regular School,Currently operational,21-Suburb: Large,Niagara County,43.1046,-79.0113
362082005951,3620820,NY-400800010000,NIAGARA FALLS CITY SCHOOL DISTRICT,GASKILL PREPARATORY SCHOOL,910 HYDE PARK BLVD,NIAGARA FALLS,NY,14301,(716)278-5820,No,Not Virtual,7,8,Middle,Regular School,Currently operational,21-Suburb: Large,Niagara County,43.0976,-79.026
362082005952,3620820,NY-400800010000,NIAGARA FALLS CITY SCHOOL DISTRICT,LASALLE PREPARATORY SCHOOL,7436 BUFFALO AVE,NIAGARA FALLS,NY,14304,(716)278-5880,No,Not Virtual,7,9,Middle,Regular School,Currently operational,21-Suburb: Large,Niagara County,43.0744,-78.9777
362082005954,3620820,NY-400800010000,NIAGARA FALLS CITY SCHOOL DISTRICT,CATARACT ELEMENTARY SCHOOL,6431 GIRARD AVE,NIAGARA FALLS,NY,14304,(716)278-9120,No,Not Virtual,PK,6,Elementary,Regular School,Currently operational,21-Suburb: Large,Niagara County,43.0852,-78.9894
362085002948,3620850,NY-400701060000,NIAGARA-WHEATFIELD CENTRAL SCHOOL DISTRICT,COLONIAL VILLAGE ELEMENTARY SCHOOL,1456 SAUNDERS STLMNT RD,NIAGARA FALLS,NY,14305,(716)215-3270,No,Not Virtual,KG,5,Elementary,Regular School,Currently operational,21-Suburb: Large,Niagara County,43.1384,-78.9773
362085002949,3620850,NY-400701060000,NIAGARA-WHEATFIELD CENTRAL SCHOOL DISTRICT,EDWARD TOWN MIDDLE SCHOOL,2292 SAUNDERS STLMNT RD,SANBORN,NY,14132,(716)215-3150,No,Not Virtual,6,8,Middle,Regular School,Currently operational,41-Rural: Fringe,Niagara County,43.1409,-78.9205
362085002950,3620850,NY-400701060000,NIAGARA-WHEATFIELD CENTRAL SCHOOL DISTRICT,ERRICK ROAD ELEMENTARY SCHOOL,6839 ERRICK RD,NORTH TONAWANDA,NY,14120,(716)215-3240,No,Not Virtual,KG,5,Elementary,Regular School,Currently operational,21-Suburb: Large,Niagara County,43.0928,-78.881
362085002953,3620850,NY-400701060000,NIAGARA-WHEATFIELD CENTRAL SCHOOL DISTRICT,NIAGARA-WHEATFIELD SENIOR HIGH SCHOOL,2292 SAUNDERS STLMNT RD,SANBORN,NY,14132,(716)215-3100,No,Not Virtual,9,12,High,Regular School,Currently operational,41-Rural: Fringe,Niagara County,43.141,-78.9225
362085002954,3620850,NY-400701060000,NIAGARA-WHEATFIELD CENTRAL SCHOOL DISTRICT,TUSCARORA ELEMENTARY SCHOOL,2015 MT HOPE RD,LEWISTON,NY,14092,(716)215-3671,No,Not Virtual,PK,6,Elementary,Regular School,Currently operational,41-Rural: Fringe,Niagara County,43.1596,-78.9437
362085003395,3620850,NY-400701060000,NIAGARA-WHEATFIELD CENTRAL SCHOOL DISTRICT,WEST STREET ELEMENTARY SCHOOL,5700 WEST ST,SANBORN,NY,14132,(716)215-3200,No,Not Virtual,KG,5,Elementary,Regular School,Currently operational,41-Rural: Fringe,Niagara County,43.142605,-78.892854
362088000276,3620880,NY-530301060000,NISKAYUNA CENTRAL SCHOOL DISTRICT,BIRCHWOOD ELEMENTARY SCHOOL,897 BIRCHWOOD LN,SCHENECTADY,NY,12309,(518)344-2910,No,Not Virtual,KG,5,Elementary,Regular School,Currently operational,21-Suburb: Large,Schenectady County,42.7732,-73.8414
362088000304,3620880,NY-530301060000,NISKAYUNA CENTRAL SCHOOL DISTRICT,VAN ANTWERP MIDDLE SCHOOL,2253 STORY AVE,SCHENECTADY,NY,12309,(518)370-1243,No,Not Virtual,6,8,Middle,Regular School,Currently operational,21-Suburb: Large,Schenectady County,42.8086,-73.895
362088002955,3620880,NY-530301060000,NISKAYUNA CENTRAL SCHOOL DISTRICT,CRAIG ELEMENTARY SCHOOL,2566 BALLTOWN RD,SCHENECTADY,NY,12309,(518)377-0156,No,Not Virtual,KG,5,Elementary,Regular School,Currently operational,21-Suburb: Large,Schenectady County,42.8316,-73.8904
362088002956,3620880,NY-530301060000,NISKAYUNA CENTRAL SCHOOL DISTRICT,GLENCLIFF SCHOOL,961 RIVERVIEW RD,REXFORD,NY,12148,(518)399-2323,No,Not Virtual,KG,5,Elementary,Regular School,Currently operational,41-Rural: Fringe,Saratoga County,42.8616,-73.8948
362088002957,3620880,NY-530301060000,NISKAYUNA CENTRAL SCHOOL DISTRICT,HILLSIDE SCHOOL,1100 CORNELIUS AVE,SCHENECTADY,NY,12309,(518)377-1856,No,Not Virtual,KG,5,Elementary,Regular School,Currently operational,21-Suburb: Large,Schenectady County,42.8067,-73.8941
362088002959,3620880,NY-530301060000,NISKAYUNA CENTRAL SCHOOL DISTRICT,NISKAYUNA HIGH SCHOOL,1626 BALLTOWN RD,SCHENECTADY,NY,12309,(518)382-2511,No,Not Virtual,9,12,High,Regular School,Currently operational,21-Suburb: Large,Schenectady County,42.818,-73.89
362088002960,3620880,NY-530301060000,NISKAYUNA CENTRAL SCHOOL DISTRICT,ROSENDALE SCHOOL,2445 ROSENDALE RD,SCHENECTADY,NY,12309,(518)377-3123,No,Not Virtual,KG,5,Elementary,Regular School,Currently operational,21-Suburb: Large,Schenectady County,42.7988,-73.8666
362088004488,3620880,NY-530301060000,NISKAYUNA CENTRAL SCHOOL DISTRICT,IROQUOIS MIDDLE SCHOOL,2495 ROSENDALE RD,SCHENECTADY,NY,12309,(518)377-2233,No,Not Virtual,6,8,Middle,Regular School,Currently operational,21-Suburb: Large,Schenectady County,42.798,-73.8639
362091004736,3620910,NY-580103030000,NORTH BABYLON UNION FREE SCHOOL DISTRICT,BELMONT ELEMENTARY SCHOOL,108 BARNUM ST,NORTH BABYLON,NY,11704,(631)620-7505,No,Not Virtual,KG,5,Elementary,Regular School,Currently operational,21-Suburb: Large,Suffolk County,40.728289,-73.356311
362091004737,3620910,NY-580103030000,NORTH BABYLON UNION FREE SCHOOL DISTRICT,ROBERT MOSES MIDDLE SCHOOL,250 PHELPS LN,NORTH BABYLON,NY,11703,(631)620-7300,No,Not Virtual,6,8,Middle,Regular School,Currently operational,21-Suburb: Large,Suffolk County,40.7276,-73.3352
362091004738,3620910,NY-580103030000,NORTH BABYLON UNION FREE SCHOOL DISTRICT,PARLIAMENT PLACE SCHOOL,80 PARLIAMENT PL,NORTH BABYLON,NY,11703,(631)620-7905,No,Not Virtual,KG,5,Elementary,Regular School,Currently operational,21-Suburb: Large,Suffolk County,40.7382,-73.3156
362091004739,3620910,NY-580103030000,NORTH BABYLON UNION FREE SCHOOL DISTRICT,WOODS ROAD ELEMENTARY SCHOOL,110 WOODS RD,NORTH BABYLON,NY,11703,(631)620-7805,No,Not Virtual,KG,5,Elementary,Regular School,Currently operational,21-Suburb: Large,Suffolk County,40.7395,-73.3304
362091004740,3620910,NY-580103030000,NORTH BABYLON UNION FREE SCHOOL DISTRICT,NORTH BABYLON HIGH SCHOOL,1 PHELPS LN,NORTH BABYLON,NY,11703,(631)620-7101,No,Not Virtual,9,12,High,Regular School,Currently operational,21-Suburb: Large,Suffolk County,40.7254,-73.3234
362091004741,3620910,NY-580103030000,NORTH BABYLON UNION FREE SCHOOL DISTRICT,MARION G VEDDER ELEMENTARY SCHOOL,794 DEER PARK AVE,NORTH BABYLON,NY,11703,(631)620-7605,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,21-Suburb: Large,Suffolk County,40.7224,-73.3234
362091004742,3620910,NY-580103030000,NORTH BABYLON UNION FREE SCHOOL DISTRICT,WILLIAM E DELUCA JR ELEMENTARY SCHOOL,223 PHELPS LN,NORTH BABYLON,NY,11703,(631)620-7705,No,Not Virtual,KG,5,Elementary,Regular School,Currently operational,21-Suburb: Large,Suffolk County,40.72679,-73.332674
362094002973,3620940,NY-280204020000,NORTH BELLMORE UNION FREE SCHOOL DISTRICT,JOHN G DINKELMEYER SCHOOL,2100 WALTOFFER AVE,NORTH BELLMORE,NY,11710,(516)992-3114,No,Not Virtual,KG,6,Elementary,Regular School,Currently operational,21-Suburb: Large,Nassau County,40.696875,-73.547272
362094002974,3620940,NY-280204020000,NORTH BELLMORE UNION FREE SCHOOL DISTRICT,NEWBRIDGE ROAD SCHOOL,1601 NEWBRIDGE RD,NORTH BELLMORE,NY,11710,(516)992-3116,No,Not Virtual,KG,6,Elementary,Regular School,Currently operational,21-Suburb: Large,Nassau County,40.6825,-73.5389
362094002975,3620940,NY-280204020000,NORTH BELLMORE UNION FREE SCHOOL DISTRICT,PARK AVENUE SCHOOL,1599 PARK AVE,NORTH MERRICK,NY,11566,(516)992-3117,No,Not Virtual,KG,6,Elementary,Regular School,Currently operational,21-Suburb: Large,Nassau County,40.6808,-73.5489
362094002976,3620940,NY-280204020000,NORTH BELLMORE UNION FREE SCHOOL DISTRICT,SAW MILL ROAD SCHOOL,2801 SAW MILL RD,NORTH BELLMORE,NY,11710,(516)992-3118,No,Not Virtual,KG,6,Elementary,Regular School,Currently operational,21-Suburb: Large,Nassau County,40.6895,-73.5282
362094004866,3620940,NY-280204020000,NORTH BELLMORE UNION FREE SCHOOL DISTRICT,MARTIN AVENUE ELEMENTARY SCHOOL,2616 MARTIN AVE,BELLMORE,NY,11710,(516)992-3115,No,Not Virtual,KG,6,Elementary,Regular School,Currently operational,21-Suburb: Large,Nassau County,40.6741,-73.5316
362097002977,3620970,NY-142201040000,NORTH COLLINS CENTRAL SCHOOL DISTRICT,NORTH COLLINS ELEMENTARY SCHOOL,10469 BANTLE RD,NORTH COLLINS,NY,14111,(716)337-0166,No,Not Virtual,PK,6,Elementary,Regular School,Currently operational,41-Rural: Fringe,Erie County,42.5966,-78.9268
362097002978,3620970,NY-142201040000,NORTH COLLINS CENTRAL SCHOOL DISTRICT,NORTH COLLINS JUNIOR-SENIOR HIGH SCHOOL,2045 SCHOOL ST,NORTH COLLINS,NY,14111,(716)337-0101,No,Not Virtual,7,12,High,Regular School,Currently operational,41-Rural: Fringe,Erie County,42.5979,-78.9395
362100002979,3621000,NY-010623060000,NORTH COLONIE CSD,BLUE CREEK SCHOOL,100 CLINTON RD,LATHAM,NY,12110,(518)785-7451,No,Not Virtual,KG,5,Elementary,Regular School,Currently operational,21-Suburb: Large,Albany County,42.7401,-73.7497
362100002980,3621000,NY-010623060000,NORTH COLONIE CSD,BOGHT HILLS SCHOOL,38 DUNSBACH FERRY RD,COHOES,NY,12047,(518)785-0222,No,Not Virtual,KG,5,Elementary,Regular School,Currently operational,21-Suburb: Large,Albany County,42.7751,-73.757
362100002981,3621000,NY-010623060000,NORTH COLONIE CSD,FORTS FERRY SCHOOL,95 FORTS FERRY RD,LATHAM,NY,12110,(518)785-9203,No,Not Virtual,KG,5,Elementary,Regular School,Currently operational,21-Suburb: Large,Albany County,42.7644,-73.7781
362100002983,3621000,NY-010623060000,NORTH COLONIE CSD,LATHAM RIDGE SCHOOL,6 MERCER AVE,LATHAM,NY,12110,(518)785-3211,No,Not Virtual,KG,5,Elementary,Regular School,Currently operational,21-Suburb: Large,Albany County,42.7536,-73.7415
362100002984,3621000,NY-010623060000,NORTH COLONIE CSD,LOUDONVILLE SCHOOL,349 OSBORNE RD,LOUDONVILLE,NY,12211,(518)434-1960,No,Not Virtual,KG,5,Elementary,Regular School,Currently operational,21-Suburb: Large,Albany County,42.706,-73.7565
362100002985,3621000,NY-010623060000,NORTH COLONIE CSD,SHAKER HIGH SCHOOL,445 WATERVLIET-SHAKER RD,LATHAM,NY,12110,(518)785-5511,No,Not Virtual,9,12,High,Regular School,Currently operational,21-Suburb: Large,Albany County,42.7358,-73.748
362100002986,3621000,NY-010623060000,NORTH COLONIE CSD,SHAKER MIDDLE SCHOOL,475 WATERVLIET-SHAKER RD,LATHAM,NY,12110,(518)785-1341,No,Not Virtual,6,8,Middle,Regular School,Currently operational,21-Suburb: Large,Albany County,42.7361,-73.7508
362100002987,3621000,NY-010623060000,NORTH COLONIE CSD,SOUTHGATE SCHOOL,30 SOUTHGATE RD,LOUDONVILLE,NY,12211,(518)785-6607,No,Not Virtual,KG,5,Elementary,Regular School,Currently operational,21-Suburb: Large,Albany County,42.7211,-73.7758
362112002988,3621120,NY-280229020000,NORTH MERRICK UNION FREE SCHOOL DISTRICT,CAMP AVENUE SCHOOL,1712 MERRICK AVE,MERRICK,NY,11566,(516)379-3732,No,Not Virtual,PK,6,Elementary,Regular School,Currently operational,21-Suburb: Large,Nassau County,40.6776,-73.5584
362112002989,3621120,NY-280229020000,NORTH MERRICK UNION FREE SCHOOL DISTRICT,HAROLD D FAYETTE SCHOOL,1057 MERRICK AVE,NORTH MERRICK,NY,11566,(516)489-3090,No,Not Virtual,KG,6,Elementary,Regular School,Currently operational,21-Suburb: Large,Nassau County,40.6954,-73.5643
362112002990,3621120,NY-280229020000,NORTH MERRICK UNION FREE SCHOOL DISTRICT,OLD MILL ROAD SCHOOL,1775 OLD MILL RD,MERRICK,NY,11566,(516)379-0945,No,Not Virtual,KG,6,Elementary,Regular School,Currently operational,21-Suburb: Large,Nassau County,40.6859,-73.5666
362118002991,3621180,NY-661301040000,NORTH SALEM CENTRAL SCHOOL DISTRICT,NORTH SALEM MIDDLE SCHOOL/HIGH SCHOOL,230 JUNE RD,NORTH SALEM,NY,10560,(914)669-5414,No,Not Virtual,6,12,High,Regular School,Currently operational,41-Rural: Fringe,Westchester County,41.3554,-73.5953
362118002992,3621180,NY-661301040000,NORTH SALEM CENTRAL SCHOOL DISTRICT,PEQUENAKONCK ELEMENTARY SCHOOL,173 JUNE RD,NORTH SALEM,NY,10560,(914)669-5317,No,Not Virtual,KG,5,Elementary,Regular School,Currently operational,41-Rural: Fringe,Westchester County,41.3482,-73.589
362121002994,3621210,NY-420303060000,NORTH SYRACUSE CENTRAL SCHOOL DISTRICT,ALLEN ROAD ELEMENTARY SCHOOL,803 ALLEN RD,NORTH SYRACUSE,NY,13212,(315)218-2300,No,Not Virtual,KG,4,Elementary,Regular School,Currently operational,21-Suburb: Large,Onondaga County,43.132602,-76.15693
362121002995,3621210,NY-420303060000,NORTH SYRACUSE CENTRAL SCHOOL DISTRICT,KARL W SAILE BEAR ROAD ELEMENTARY SCHOOL,5590 BEAR RD,NORTH SYRACUSE,NY,13212,(315)218-2400,No,Not Virtual,KG,4,Elementary,Regular School,Currently operational,21-Suburb: Large,Onondaga County,43.144092,-76.131626
362121002996,3621210,NY-420303060000,NORTH SYRACUSE CENTRAL SCHOOL DISTRICT,CICERO ELEMENTARY SCHOOL,5979 RT 31,CICERO,NY,13039,(315)218-2500,No,Not Virtual,KG,4,Elementary,Regular School,Currently operational,21-Suburb: Large,Onondaga County,43.177035,-76.106576
362121002997,3621210,NY-420303060000,NORTH SYRACUSE CENTRAL SCHOOL DISTRICT,CICERO-NORTH SYRACUSE HIGH SCHOOL,6002 RT 31,CICERO,NY,13039,(315)218-4002,No,Not Virtual,10,12,High,Regular School,Currently operational,21-Suburb: Large,Onondaga County,43.174403,-76.104005
362121002998,3621210,NY-420303060000,NORTH SYRACUSE CENTRAL SCHOOL DISTRICT,GILLETTE ROAD MIDDLE SCHOOL,6150 S BAY RD,CICERO,NY,13039,(315)218-3000,No,Not Virtual,5,7,Middle,Regular School,Currently operational,21-Suburb: Large,Onondaga County,43.160296,-76.096473
362121002999,3621210,NY-420303060000,NORTH SYRACUSE CENTRAL SCHOOL DISTRICT,LAKESHORE ROAD ELEMENTARY SCHOOL,7180 LAKESHORE RD,CICERO,NY,13039,(315)218-2600,No,Not Virtual,KG,4,Elementary,Regular School,Currently operational,21-Suburb: Large,Onondaga County,43.18785,-76.02798
362121003001,3621210,NY-420303060000,NORTH SYRACUSE CENTRAL SCHOOL DISTRICT,NORTH SYRACUSE JUNIOR HIGH SCHOOL,5353 W TAFT RD,NORTH SYRACUSE,NY,13212,(315)218-3600,No,Not Virtual,8,9,Secondary,Regular School,Currently operational,21-Suburb: Large,Onondaga County,43.12569,-76.145074
362121003003,3621210,NY-420303060000,NORTH SYRACUSE CENTRAL SCHOOL DISTRICT,ROXBORO ROAD ELEMENTARY SCHOOL,200 BERNARD ST,SYRACUSE,NY,13211,(315)218-2700,No,Not Virtual,KG,4,Elementary,Regular School,Currently operational,21-Suburb: Large,Onondaga County,43.101997,-76.149429
362121003004,3621210,NY-420303060000,NORTH SYRACUSE CENTRAL SCHOOL DISTRICT,ROXBORO ROAD MIDDLE SCHOOL,300 BERNARD ST,SYRACUSE,NY,13211,(315)218-3300,No,Not Virtual,5,7,Middle,Regular School,Currently operational,21-Suburb: Large,Onondaga County,43.101175,-76.150599
362121003005,3621210,NY-420303060000,NORTH SYRACUSE CENTRAL SCHOOL DISTRICT,SMITH ROAD ELEMENTARY SCHOOL,5959 SMITH RD,NORTH SYRACUSE,NY,13212,(315)218-2800,No,Not Virtual,KG,4,Elementary,Regular School,Currently operational,21-Suburb: Large,Onondaga County,43.136893,-76.105613
362121004565,3621210,NY-420303060000,NORTH SYRACUSE CENTRAL SCHOOL DISTRICT,MAIN STREET ELEMENTARY SCHOOL,205 S MAIN ST,NORTH SYRACUSE,NY,13212,(315)218-2200,No,Not Virtual,PK,PK,Prekindergarten,Regular School,Currently operational,21-Suburb: Large,Onondaga County,43.133983,-76.129313
362124003007,3621240,NY-400900010000,NORTH TONAWANDA CITY SCHOOL DISTRICT,NORTH TONAWANDA MIDDLE SCHOOL,455 MEADOW DR,NORTH TONAWANDA,NY,14120,(716)807-3700,No,Not Virtual,7,8,Middle,Regular School,Currently operational,21-Suburb: Large,Niagara County,43.0501,-78.8685
362124003008,3621240,NY-400900010000,NORTH TONAWANDA CITY SCHOOL DISTRICT,DRAKE SCHOOL,380 DRAKE DR,NORTH TONAWANDA,NY,14120,(716)807-3725,No,Not Virtual,KG,3,Elementary,Regular School,Currently operational,21-Suburb: Large,Niagara County,43.0644,-78.8977
362124003012,3621240,NY-400900010000,NORTH TONAWANDA CITY SCHOOL DISTRICT,NORTH TONAWANDA INTERMEDIATE SCHOOL,1500 VANDERBILT AVE,NORTH TONAWANDA,NY,14120,(716)807-3825,No,Not Virtual,4,6,Middle,Regular School,Currently operational,21-Suburb: Large,Niagara County,43.063745,-78.862164
362124003013,3621240,NY-400900010000,NORTH TONAWANDA CITY SCHOOL DISTRICT,NORTH TONAWANDA HIGH SCHOOL,405 MEADOW DR,NORTH TONAWANDA,NY,14120,(716)807-3600,No,Not Virtual,9,12,High,Regular School,Currently operational,21-Suburb: Large,Niagara County,43.0511,-78.8711
362124003014,3621240,NY-400900010000,NORTH TONAWANDA CITY SCHOOL DISTRICT,OHIO ELEMENTARY SCHOOL,625 OHIO AVE,NORTH TONAWANDA,NY,14120,(716)807-3800,No,Not Virtual,KG,3,Elementary,Regular School,Currently operational,21-Suburb: Large,Niagara County,43.0624,-78.8544
362124003016,3621240,NY-400900010000,NORTH TONAWANDA CITY SCHOOL DISTRICT,SPRUCE SCHOOL,195 SPRUCE ST,NORTH TONAWANDA,NY,14120,(716)807-3850,No,Not Virtual,KG,4,Elementary,Regular School,Currently operational,21-Suburb: Large,Niagara County,43.028,-78.8569
362125003018,3621250,NY-090501040000,NORTHEASTERN CLINTON CENTRAL SCHOOL DISTRICT,NORTHEASTERN CLINTON MIDDLE SCHOOL,103 RT 276,CHAMPLAIN,NY,12919,(518)298-8681,No,Not Virtual,6,8,Middle,Regular School,Currently operational,43-Rural: Remote,Clinton County,44.989284,-73.415351
362125003019,3621250,NY-090501040000,NORTHEASTERN CLINTON CENTRAL SCHOOL DISTRICT,NORTHEASTERN CLINTON SENIOR HIGH SCHOOL,103 RT 276,CHAMPLAIN,NY,12919,(518)298-8638,No,Not Virtual,PK,12,Other,Regular School,Currently operational,43-Rural: Remote,Clinton County,44.989284,-73.415351
362125003020,3621250,NY-090501040000,NORTHEASTERN CLINTON CENTRAL SCHOOL DISTRICT,MOOERS ELEMENTARY SCHOOL,16 SCHOOL ST,MOOERS,NY,12958,(518)236-7373,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,43-Rural: Remote,Clinton County,44.962055,-73.585133
362125003021,3621250,NY-090501040000,NORTHEASTERN CLINTON CENTRAL SCHOOL DISTRICT,ROUSES POINT ELEMENTARY SCHOOL,80 MAPLE ST,ROUSES POINT,NY,12979,(518)297-7211,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,43-Rural: Remote,Clinton County,44.987086,-73.367482
362126003024,3621260,NY-090901040000,NORTHERN ADIRONDACK CENTRAL SCHOOL DISTRICT,NORTHERN ADIRONDACK MIDDLE/HIGH SCHOOL,5586 RT 11,ELLENBURG DEPOT,NY,12935,(518)594-3962,No,Not Virtual,6,12,High,Regular School,Currently operational,43-Rural: Remote,Clinton County,44.894191,-73.843281
362126004489,3621260,NY-090901040000,NORTHERN ADIRONDACK CENTRAL SCHOOL DISTRICT,NORTHERN ADIRONDACK ELEMENTARY SCHOOL,5572 RT 11,ELLENBURG DEPOT,NY,12935,(518)594-3986,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,43-Rural: Remote,Clinton County,44.892881,-73.841202
362127003028,3621270,NY-580404030000,NORTHPORT-EAST NORTHPORT UNION FREE SCHOOL DISTRICT,EAST NORTHPORT MIDDLE SCHOOL,1075 5TH AVE,EAST NORTHPORT,NY,11731,(631)262-6770,No,Not Virtual,5,8,Middle,Regular School,Currently operational,21-Suburb: Large,Suffolk County,40.8746,-73.3164
362127003029,3621270,NY-580404030000,NORTHPORT-EAST NORTHPORT UNION FREE SCHOOL DISTRICT,FIFTH AVENUE ELEMENTARY SCHOOL,1157 5TH AVE,EAST NORTHPORT,NY,11731,(631)262-6820,No,Not Virtual,KG,4,Elementary,Regular School,Currently operational,21-Suburb: Large,Suffolk County,40.8765,-73.3058
362127003032,3621270,NY-580404030000,NORTHPORT-EAST NORTHPORT UNION FREE SCHOOL DISTRICT,NORTHPORT MIDDLE SCHOOL,11 MIDDLEVILLE RD,NORTHPORT,NY,11768,(631)262-6750,No,Not Virtual,5,8,Middle,Regular School,Currently operational,21-Suburb: Large,Suffolk County,40.9001,-73.3195
362127003033,3621270,NY-580404030000,NORTHPORT-EAST NORTHPORT UNION FREE SCHOOL DISTRICT,NORTHPORT SENIOR HIGH SCHOOL,154 LAUREL HILL RD,NORTHPORT,NY,11768,(631)262-6652,No,Not Virtual,9,12,High,Regular School,Currently operational,21-Suburb: Large,Suffolk County,40.8796,-73.3408
362127003034,3621270,NY-580404030000,NORTHPORT-EAST NORTHPORT UNION FREE SCHOOL DISTRICT,NORWOOD AVENUE SCHOOL,25 NORWOOD RD,NORTHPORT,NY,11768,(631)262-6830,No,Not Virtual,KG,4,Elementary,Regular School,Currently operational,21-Suburb: Large,Suffolk County,40.9133,-73.3273
362127003035,3621270,NY-580404030000,NORTHPORT-EAST NORTHPORT UNION FREE SCHOOL DISTRICT,OCEAN AVENUE SCHOOL,100 OCEAN AVE,NORTHPORT,NY,11768,(631)262-6840,No,Not Virtual,KG,4,Elementary,Regular School,Currently operational,21-Suburb: Large,Suffolk County,40.9058,-73.3412
362127003036,3621270,NY-580404030000,NORTHPORT-EAST NORTHPORT UNION FREE SCHOOL DISTRICT,PULASKI ROAD SCHOOL,623 9TH AVE,EAST NORTHPORT,NY,11731,(631)262-6850,No,Not Virtual,KG,4,Elementary,Regular School,Currently operational,21-Suburb: Large,Suffolk County,40.8767,-73.3375
362130003037,3621300,NY-170901040000,NORTHVILLE CENTRAL SCHOOL DISTRICT,NORTHVILLE ELEMENTARY SCHOOL,131 S 3RD ST,NORTHVILLE,NY,12134,(518)863-7000,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,42-Rural: Distant,Fulton County,43.2244,-74.1759
362130003038,3621300,NY-170901040000,NORTHVILLE CENTRAL SCHOOL DISTRICT,NORTHVILLE HIGH SCHOOL,131 S 3RD ST,NORTHVILLE,NY,12134,(518)863-7000,No,Not Virtual,6,12,High,Regular School,Currently operational,42-Rural: Distant,Fulton County,43.2244,-74.1759
362133003039,3621330,NY-081200050000,NORWICH CITY SCHOOL DISTRICT,NORWICH HIGH SCHOOL,49 MIDLAND DR,NORWICH,NY,13815,(607)334-1600,No,Not Virtual,9,12,High,Regular School,Currently operational,32-Town: Distant,Chenango County,42.526813,-75.514839
